FullName;Price;Name;ProductionDate;Klm;CubicCapacity;Horsepower;GasType;GearBox;Age
Hyundai i 30 '13 1600cc Diesel 110ps;10999.0;Hyundai;2013-06-01;120323.0;1600.0;110.0;Πετρέλαιο;Manual;11
Mercedes-Benz V 250 '19 2200cc 190ps Aftomato;75000.0;Mercedes-Benz;2019-01-01;240324.0;2200.0;190.0;Πετρέλαιο;Αυτόματο;5
Mercedes-Benz V 220 '16 2200cc diesel 174ps;47999.0;Mercedes-Benz;2016-11-01;199809.0;2200.0;174.0;Πετρέλαιο;Αυτόματο;8
Toyota Corolla '03 1332cc 90ps 6taxito;2999.0;Toyota;2003-06-01;300232.0;1332.0;90.0;Βενζίνη;Manual;21
Audi A4 '07 1800cc 163ps 4x4;8999.0;Audi;2007-01-01;150232.0;1800.0;163.0;Βενζίνη;Manual;17
Renault Clio '20 1500cc 90ps aftomato diesel;14999.0;Renault;2020-05-01;67087.0;1500.0;90.0;Πετρέλαιο;Αυτόματο;4
Ford Kuga '20  1.5 ECOBLUE 120HP ST-LINE AUTO ΚΑΙΝΟΥΡΓΙΟ;27850.0;Ford;2020-06-01;30000.0;1500.0;120.0;Πετρέλαιο;Αυτόματο;4
Smart ForTwo '16 ΔΕΚΤΕΣ ΑΝΤΑΛΛΑΓΕΣ..EYRO 6...;9000.0;Smart;2016-01-01;165500.0;999.0;80.0;Βενζίνη;Manual;8
Volkswagen Golf '15  1.4 150PS ACT HIGHLINE DSG7;15500.0;Volkswagen;2015-01-01;160000.0;1400.0;150.0;Βενζίνη;Αυτόματο;9
Mercedes-Benz A 160 '19 CAMERA NAVI ΑΘΙΚΤΟ ΕΛΛΗΝΙΚΟ;20500.0;Mercedes-Benz;2019-10-01;58000.0;1500.0;95.0;Πετρέλαιο;Manual;5
Opel Astra '99  Sport;3300.0;Opel;1999-01-01;163000.0;1400.0;90.0;Βενζίνη;Manual;25
Hyundai i 10 '16 ΔΕΚΤΕΣ ΑΝΤΑΛΛΑΓΕΣ..EYRO 6...;9000.0;Hyundai;2016-10-01;150000.0;998.0;70.0;Βενζίνη;Manual;8
Citroen C4 '08;4000.0;Citroen;2008-02-01;170000.0;1360.0;90.0;Βενζίνη;Manual;16
Opel Insignia '09  1.8;9000.0;Opel;2009-01-01;135000.0;1800.0;140.0;Βενζίνη;Manual;15
Citroen C5 Aircross '20 BlueHDi 130  Business 1.5GRIP ΠΕΡΛΑ ΑΘΙΚΤΟ;21980.0;Citroen;2020-01-01;35000.0;1500.0;130.0;Πετρέλαιο;Manual;4
Kia Rio '13;7700.0;Kia;2013-01-01;180000.0;1200.0;75.0;Βενζίνη;Manual;11
Hyundai i 10 '15 ΔΕΚΤΕΣ ΑΝΤΑΛΛΑΓΕΣ..EYRO 6...;8700.0;Hyundai;2015-08-01;134000.0;998.0;70.0;Βενζίνη;Manual;9
Skoda Citigo '16 ΑΥΤΟΜΑΤΟ ΔΕΚΤΕΣ ΑΝΤΑΛΛΑΓΕΣ.....;9500.0;Skoda;2016-03-01;130000.0;999.0;75.0;Βενζίνη;Αυτόματο;8
Mercedes-Benz Vito '19  Van long 114 CDI;17850.0;Mercedes-Benz;2019-12-01;175000.0;2143.0;136.0;Πετρέλαιο;Manual;5
Smart ForTwo '11 turbo 84ps;7500.0;Smart;2011-05-01;74000.0;999.0;84.0;Βενζίνη;Αυτόματο;13
Renault Clio '19 ΔΕΚΤΕΣ ΑΝΤΑΛΛΑΓΕΣ..EYRO 6...;13500.0;Renault;2019-09-01;70000.0;898.0;100.0;Βενζίνη;Manual;5
Mercedes-Benz A 160 '20 CAMERA NAVI EΛΛΗΝΙΚΟ ΠΡΩΤΟ ΧΕΡΙ;20350.0;Mercedes-Benz;2020-02-01;37000.0;1330.0;109.0;Βενζίνη;Manual;4
Nissan Navara '04 ΔΕΚΤΕΣ ΑΝΤΑΛΛΑΓΕΣ......;12000.0;Nissan;2004-01-01;250000.0;2400.0;150.0;Πετρέλαιο;Manual;20
Toyota Yaris '15 ΔΕΚΤΕΣ ΑΝΤΑΛΛΑΓΕΣ..83 ΤΕΛΗ;11500.0;Toyota;2015-09-01;160000.0;1364.0;90.0;Πετρέλαιο;Manual;9
Nissan Qashqai '16 Tekna;18000.0;Nissan;2016-12-01;137000.0;1200.0;116.0;Βενζίνη;Αυτόματο;8
Mitsubishi Space Star '18 ΔΕΚΤΕΣ ΑΝΤΑΛΛΑΓΕΣ..EYRO 6...;9000.0;Mitsubishi;2018-09-01;70000.0;1000.0;75.0;Βενζίνη;Manual;6
Audi A3 '19 30TDI Sport 1.6  AdBlue αβαφο ανυχιαστο;19670.0;Audi;2019-07-01;56000.0;1600.0;116.0;Πετρέλαιο;Manual;5
Mini Cooper D '18 ΑΒΑΦΟ άθικτο ΕΛΛΗΝΙΚΟ οθόνη;16480.0;Mini-Cooper;2018-01-01;90000.0;1500.0;116.0;Πετρέλαιο;Αυτόματο;6
Bmw 116 '16 116d 2016 1.500cc;16500.0;Bmw;2016-01-01;138000.0;1500.0;116.0;Πετρέλαιο;Manual;8
Toyota Corolla Verso '02;4500.0;Toyota;2002-04-01;210000.0;1598.0;110.0;Βενζίνη;Manual;22
Renault Clio '18  1.5 DCI 90 DYNAMIC αβαφο NAVI CAM;13580.0;Renault;2018-08-01;57000.0;1461.0;90.0;Πετρέλαιο;Manual;6
Mitsubishi L200 '92 L200  2300 4X4;3500.0;Mitsubishi;1992-01-01;490000.0;2300.0;100.0;Αέριο(lpg) - βενζίνη;Manual;32
Fiat Punto '97;2500.0;Fiat;1997-01-01;139000.0;1240.0;85.0;Βενζίνη;Manual;27
Nissan Vanette '00;3300.0;Nissan;2000-01-01;300000.0;2300.0;85.0;Πετρέλαιο;Manual;24
Renault Clio '14;10000.0;Renault;2014-01-01;185000.0;1500.0;90.0;Πετρέλαιο;Manual;10
Bmw 320 '02 Μόνο ανταλλακτικά;1800.0;Bmw;2002-01-01;260000.0;2000.0;150.0;Πετρέλαιο;Αυτόματο;22
Fiat Freemont '12 7ΘΕΣΙΟ 2.0L Diesel 170hp;10900.0;Fiat;2012-02-01;150000.0;2000.0;170.0;Πετρέλαιο;Manual;12
Mercedes-Benz C 200 '05  Compressor Sport Edition+ Avantgarde;10500.0;Mercedes-Benz;2005-01-01;255000.0;1796.0;163.0;Βενζίνη;Manual;19
Bmw 320 '02 Μόνο ανταλλακτικά;1800.0;Bmw;2002-01-01;260000.0;2000.0;150.0;Πετρέλαιο;Αυτόματο;22
Nissan Micra '93 1.2LX;2000.0;Nissan;1993-01-01;35000.0;1200.0;75.0;Βενζίνη;Manual;31
Peugeot 207 '09 Rallye;6800.0;Peugeot;2009-03-01;99500.0;1600.0;183.0;Βενζίνη;Manual;15
Mitsubishi Galant '02;1000.0;Mitsubishi;2002-01-01;295000.0;2000.0;150.0;Αέριο(lpg) - βενζίνη;Manual;22
Volkswagen Golf '19 ΑΘΙΚΤΟ ΕΛΛΗΝΙΚΟ NAVI WIFI ΟΘΟΝΗ;15700.0;Volkswagen;2019-07-01;67000.0;1600.0;116.0;Πετρέλαιο;Manual;5
Opel Astra '21 ELEGANCE DIESEL 105HP MT6 5HAT ΑΘΙΚΤΟ;15500.0;Opel;2021-08-01;30000.0;1500.0;110.0;Πετρέλαιο;Manual;3
Mercedes-Benz Vito '19  Van long 114 CDI;16950.0;Mercedes-Benz;2019-05-01;176000.0;2143.0;136.0;Πετρέλαιο;Manual;5
Land Rover Range Rover Velar '20 R-Dynamic S 2.0d;55000.0;Land-Rover;2020-01-01;89900.0;1999.0;241.0;Πετρέλαιο;Αυτόματο;4
Smart ForTwo '10;5750.0;Smart;2010-01-01;183000.0;999.0;84.0;Βενζίνη;Αυτόματο;14
Citroen C3 '21 BlueHDi 100 ΝΑVI Corporate Plus 1.5 6ταχυτο;13350.0;Citroen;2021-08-01;57000.0;1500.0;100.0;Πετρέλαιο;Manual;3
Citroen C2 '08;2990.0;Citroen;2008-01-01;255000.0;1400.0;75.0;Πετρέλαιο;Manual;16
Volkswagen Polo '19;12890.0;Volkswagen;2019-09-01;50000.0;1600.0;80.0;Πετρέλαιο;Manual;5
Volkswagen T-Roc '19 TDI DISCOVER 115PS 5HTP ΑΘΙΚΤΟ;18300.0;Volkswagen;2019-10-01;50000.0;1600.0;115.0;Πετρέλαιο;Manual;5
Opel Zafira Tourer '17 1.6 CDTI;12350.0;Opel;2017-04-01;133000.0;1598.0;136.0;Πετρέλαιο;Manual;7
Opel Astra '19  Sports Tourer 1.6 CDTI;10500.0;Opel;2019-07-01;108000.0;1598.0;110.0;Πετρέλαιο;Manual;5
Mercedes-Benz A 250 '22 e AMG PAKET NIGHT PAKET;43900.0;Mercedes-Benz;2022-01-01;19000.0;1332.0;218.0;Υβριδικό plug-in βενζίνη;Αυτόματο;2
Alfa Romeo Giulietta '14  1.4 TB 16V MultiAir Distinctive QV Line TCT;14500.0;Alfa-Romeo;2014-12-01;141500.0;1368.0;170.0;Βενζίνη;Αυτόματο;10
Bmw X3 '21  xDrive20d Luxury Line Steptronic;60000.0;Bmw;2021-01-01;24000.0;2000.0;190.0;Πετρέλαιο;Αυτόματο;3
Audi R8 '09;70000.0;Audi;2009-07-01;66897.0;4200.0;420.0;Βενζίνη;Αυτόματο;15
Citroen C3 '19 BlueHDI 100 S&S 35.000 χλμ ΙΔΙΩΤΗΣ ΕΥΚΑΙΡΙΑ!;13450.0;Citroen;2019-07-01;35000.0;1500.0;100.0;Πετρέλαιο;Manual;5
Bmw X3 '21  xDrive20d Luxury Line Steptronic;60000.0;Bmw;2021-01-01;24000.0;2000.0;190.0;Πετρέλαιο;Αυτόματο;3
Opel Combo '16;10800.0;Opel;2016-08-01;92000.0;1598.0;105.0;Πετρέλαιο;Manual;8
Mercedes-Benz A 250 '23 e AMG PAKET PLUG-IN;43900.0;Mercedes-Benz;2023-01-01;19000.0;1332.0;218.0;Υβριδικό plug-in βενζίνη;Αυτόματο;1
Mercedes-Benz A 250 '22 e AMG PAKET PLUG-IN;43900.0;Mercedes-Benz;2022-01-01;19000.0;1332.0;218.0;Υβριδικό plug-in βενζίνη;Αυτόματο;2
Mercedes-Benz A 250 '22 e AMG PAKET PLUG-IN;43900.0;Mercedes-Benz;2022-01-01;19000.0;1332.0;218.0;Υβριδικό plug-in βενζίνη;Αυτόματο;2
Mercedes-Benz E 300 '22 AMG PAKET;64900.0;Mercedes-Benz;2022-01-01;69000.0;1991.0;306.0;Υβριδικό plug-in πετρέλαιο;Αυτόματο;2
Opel Combo '18  Van L1H1 1.6 Diesel;9850.0;Opel;2018-07-01;99000.0;1598.0;120.0;Πετρέλαιο;Manual;6
Mercedes-Benz E 200 '21 ΚΑΙΝΟΥΡΓΙΟ;49900.0;Mercedes-Benz;2021-11-01;29000.0;1991.0;360.0;Υβριδικό plug-in βενζίνη;Αυτόματο;3
Mercedes-Benz E 300 '21 e PLUG-IN AVANTGARDE NIGHT PAK;52900.0;Mercedes-Benz;2021-01-01;29000.0;1991.0;320.0;Υβριδικό plug-in βενζίνη;Αυτόματο;3
Mercedes-Benz E 300 '21 e PLUG-IN NIGHT PAKET;53900.0;Mercedes-Benz;2021-01-01;26000.0;1991.0;320.0;Υβριδικό plug-in βενζίνη;Αυτόματο;3
Mercedes-Benz E 300 '21 e PLUG-IN NIGHT PAKET;53900.0;Mercedes-Benz;2021-01-01;26000.0;1991.0;320.0;Υβριδικό plug-in βενζίνη;Αυτόματο;3
Mercedes-Benz E 300 '21 e PLUG-IN NIGHT PAKET;53900.0;Mercedes-Benz;2021-01-01;26000.0;1991.0;320.0;Υβριδικό plug-in βενζίνη;Αυτόματο;3
Mercedes-Benz E 300 '21 e PLUG-IN NIGHT PAKET;53900.0;Mercedes-Benz;2021-01-01;26000.0;1991.0;320.0;Υβριδικό plug-in βενζίνη;Αυτόματο;3
Mercedes-Benz E 300 '22 e PLUG-IN NIGHT PAKET;53900.0;Mercedes-Benz;2022-01-01;26000.0;1991.0;320.0;Υβριδικό plug-in βενζίνη;Αυτόματο;2
Mercedes-Benz E 300 '21 e PLUG-IN NIGHT PAKET;53900.0;Mercedes-Benz;2021-01-01;26000.0;1991.0;320.0;Υβριδικό plug-in βενζίνη;Αυτόματο;3
Mercedes-Benz E 300 '21 AVANTGARDE NIGHT PAKET;53900.0;Mercedes-Benz;2021-11-01;29000.0;1991.0;320.0;Υβριδικό plug-in βενζίνη;Αυτόματο;3
Mercedes-Benz E 300 '21 e PLUG-IN NIGHT PAKET;53900.0;Mercedes-Benz;2021-01-01;26000.0;1991.0;320.0;Υβριδικό plug-in βενζίνη;Αυτόματο;3
Mercedes-Benz E 300 '21 e AVANTGARDE;53900.0;Mercedes-Benz;2021-11-01;26000.0;1991.0;320.0;Υβριδικό plug-in βενζίνη;Αυτόματο;3
Mercedes-Benz E 300 '22 e PLUG-IN NIGHT PAKET;53900.0;Mercedes-Benz;2022-01-01;26000.0;1991.0;320.0;Υβριδικό plug-in βενζίνη;Αυτόματο;2
Honda Civic '07;7000.0;Honda;2007-04-01;223512.0;1800.0;140.0;Αέριο(lpg) - βενζίνη;Manual;17
Porsche Boxster '03;14000.0;Porsche;2003-10-01;92850.0;2700.0;240.0;Βενζίνη;Manual;21
Toyota Aygo '11 ΜΜΤ Connect;7800.0;Toyota;2011-11-01;113540.0;998.0;68.0;Βενζίνη;Αυτόματο;13
Bmw X2 '20 //M- PACK- AUTOMATIK//;29900.0;Bmw;2020-07-01;71000.0;1500.0;116.0;Πετρέλαιο;Αυτόματο;4
Mazda 2 '09 sport;4000.0;Mazda;2009-01-01;300000.0;1390.0;90.0;Βενζίνη;Manual;15
Peugeot 108 '19 ΜΗΔΕΝΙΚΑ ΤΕΛΗ;9650.0;Peugeot;2019-03-01;39500.0;998.0;72.0;Βενζίνη;Manual;5
Renault Captur '16 EURO 6;11950.0;Renault;2016-01-01;147000.0;1461.0;90.0;Πετρέλαιο;Manual;8
Opel Crossland X '19 Innovation;12450.0;Opel;2019-04-01;73000.0;1199.0;110.0;Βενζίνη;Manual;5
Daewoo Kalos '03;2600.0;Daewoo;2003-11-01;195000.0;1400.0;92.0;Βενζίνη;Manual;21
Seat Leon '19;15000.0;Seat;2019-04-01;174500.0;1500.0;131.0;Φυσικό αέριο(cng) - βενζίνη;Manual;5
Fiat Tipo '16 FULL EXTRA - ΥΠΕΡ' ΑΡΙΣΤΟ!!!;12600.0;Fiat;2016-10-01;155000.0;1600.0;120.0;Πετρέλαιο;Manual;8
Bmw 750 '18  M Sportpacket soft close full black jet;92000.0;Bmw;2018-02-01;59600.0;3000.0;400.0;Πετρέλαιο;Αυτόματο;6
Mazda MX-5 '06;12000.0;Mazda;2006-06-01;106000.0;1999.0;160.0;Βενζίνη;Manual;18
Renault Clio '16;11000.0;Renault;2016-11-01;76979.0;1149.0;75.0;Βενζίνη;Manual;8
Skoda Scala '20 1.6 TDI 116ps DSG Ελληνικό Ένας Ιδιοκτήτης;11990.0;Skoda;2020-04-01;215500.0;1598.0;116.0;Πετρέλαιο;Αυτόματο;4
Peugeot 208 '16 automatic;11500.0;Peugeot;2016-01-01;105450.0;1200.0;82.0;Βενζίνη;Αυτόματο;8
Toyota iQ '09 Diesel;6950.0;Toyota;2009-10-01;234510.0;1400.0;90.0;Πετρέλαιο;Manual;15
Volkswagen Polo '14 Diese  lΜηδενικά τέλη κυκλοφορίας;9000.0;Volkswagen;2014-10-01;149870.0;1100.0;75.0;Πετρέλαιο;Manual;10
Kia Rio '15;9300.0;Kia;2015-06-01;122100.0;1120.0;75.0;Πετρέλαιο;Manual;9
Opel '20;12700.0;Opel;2020-04-01;153796.0;1500.0;105.0;Πετρέλαιο;Manual;4
Nissan Micra '21 Ιδιώτης;13250.0;Nissan;2021-01-01;24500.0;999.0;101.0;Βενζίνη;Manual;3
Opel '20;12700.0;Opel;2020-04-01;153796.0;1500.0;105.0;Πετρέλαιο;Manual;4
Volkswagen Polo '19  1.6 TDI Ελληνικό Πρώτος Ιδιοκτήτης;12490.0;Volkswagen;2019-08-01;109500.0;1598.0;90.0;Πετρέλαιο;Manual;5
Dacia Sandero '16 music;8950.0;Dacia;2016-02-01;144326.0;1500.0;90.0;Πετρέλαιο;Manual;8
Dacia Sandero '14 STEPWAY 90 PRESTIGE;8850.0;Dacia;2014-10-01;149835.0;990.0;90.0;Βενζίνη;Manual;10
Suzuki Baleno '16 EDISSION PACK;9950.0;Suzuki;2016-05-01;115711.0;1200.0;100.0;Βενζίνη;Manual;8
Chevrolet Spark '08  1.0 LS;4850.0;Chevrolet;2008-10-01;95780.0;998.0;68.0;Βενζίνη;Manual;16
Hyundai ix20 '12 BUSINESS;8950.0;Hyundai;2012-07-01;167872.0;1600.0;120.0;Πετρέλαιο;Manual;12
Mitsubishi Asx '12  1.8 DI- 4X2WD;11750.0;Mitsubishi;2012-06-01;183950.0;1800.0;115.0;Πετρέλαιο;Manual;12
Mini Countryman '20 COOPER;24500.0;Mini-Cooper;2020-03-01;38889.0;1500.0;10.0;Βενζίνη;Αυτόματο;4
Jeep Wrangler '21 RUBICON 4xe 2.0 HARD+SOFT Top;74000.0;Jeep;2021-09-01;33254.0;2000.0;384.0;Υβριδικό plug-in βενζίνη;Αυτόματο;3
Renault Clio '18  diesel 90 Business Edition;10950.0;Renault;2018-10-01;85420.0;1500.0;90.0;Πετρέλαιο;Manual;6
Ford Tourneo Connect '16 L2;12750.0;Ford;2016-02-01;185620.0;1600.0;95.0;Πετρέλαιο;Manual;8
Volkswagen Polo '12;8450.0;Volkswagen;2012-05-01;135000.0;1199.0;75.0;Πετρέλαιο;Manual;12
Renault Captur '18  ENERGY dCi 90 Intens;16500.0;Renault;2018-10-01;44000.0;1461.0;90.0;Πετρέλαιο;Manual;6
Renault Captur '21  TCe 100 Bi Tone Ελληνικό Ά Χέρι;17990.0;Renault;2021-02-01;17300.0;999.0;101.0;Βενζίνη;Manual;3
Porsche Cayenne '22 Coupe hybrid  sport design;115000.0;Porsche;2022-01-01;58700.0;3000.0;462.0;Υβριδικό plug-in βενζίνη;Αυτόματο;2
Audi A1 '17 DSG ΕΛΛΗΝΙΚΟ;16000.0;Audi;2017-12-01;140000.0;1600.0;145.0;Πετρέλαιο;Αυτόματο;7
Renault Megane '17   ENERGY dCΙ Experience;12750.0;Renault;2017-03-01;168061.0;1500.0;100.0;Πετρέλαιο;Manual;7
Citroen C1 '16;8450.0;Citroen;2016-07-01;122000.0;998.0;82.0;Βενζίνη;Manual;8
Peugeot 107 '07  1.0 70 Style;5350.0;Peugeot;2007-06-01;112750.0;999.0;68.0;Βενζίνη;Manual;17
Alfa Romeo Mito '15 Diesel 1,3;9450.0;Alfa-Romeo;2015-10-01;142130.0;1248.0;85.0;Πετρέλαιο;Manual;9
Ford Ka '13 1229cc EDITION;6900.0;Ford;2013-06-01;162300.0;1229.0;75.0;Βενζίνη;Manual;11
Audi A1 '16;11900.0;Audi;2016-01-01;62779.0;1422.0;90.0;Πετρέλαιο;Manual;8
Mercedes-Benz GLE 500 '16 ΘΩΡΑΚΙΣΜΕΝΟ Β6 PLUS;79999.0;Mercedes-Benz;2016-05-01;120000.0;4663.0;480.0;Βενζίνη;Αυτόματο;8
Alfa Romeo Mito '15 Diesel 1,3;9450.0;Alfa-Romeo;2015-10-01;142130.0;1248.0;85.0;Πετρέλαιο;Manual;9
Ford Ka '13 1229cc EDITION;6900.0;Ford;2013-06-01;162300.0;1229.0;75.0;Βενζίνη;Manual;11
Nissan Note '14 BUSINESS EDITION;9450.0;Nissan;2014-11-01;153813.0;1500.0;105.0;Πετρέλαιο;Manual;10
Nissan Qashqai+2 '10 AUTOMATIC 4X4;7990.0;Nissan;2010-03-01;138082.0;2000.0;14.0;Βενζίνη;Αυτόματο;14
Land Rover Range Rover Evoque '18;33500.0;Land-Rover;2018-06-01;77688.0;2000.0;150.0;Πετρέλαιο;Manual;6
Suzuki SX4 S-Cross '14 Diesel;13750.0;Suzuki;2014-04-01;149540.0;1598.0;120.0;Πετρέλαιο;Manual;10
Ford Fiesta '09;6200.0;Ford;2009-12-01;150500.0;1242.0;82.0;Βενζίνη;Manual;15
Mini ONE '18 FIRST;15450.0;Mini-Cooper;2018-04-01;39100.0;1500.0;102.0;Βενζίνη;Manual;6
Fiat 500 '14;9950.0;Fiat;2014-04-01;97215.0;1242.0;72.0;Βενζίνη;Manual;10
Bmw 2er Gran Coupe '21;33500.0;Bmw;2021-04-01;34458.0;1500.0;10.0;Βενζίνη;Αυτόματο;3
Bmw 116 '10;8000.0;Bmw;2010-06-01;170520.0;1600.0;115.0;Βενζίνη;Manual;14
Mitsubishi Colt '13  CZ3 1.1 Motion;6900.0;Mitsubishi;2013-12-01;112450.0;1100.0;75.0;Βενζίνη;Manual;11
Hyundai i 10 '16;8800.0;Hyundai;2016-06-01;102350.0;1000.0;69.0;Βενζίνη;Manual;8
Audi A4 '19  S. tronic 190HP;35000.0;Audi;2019-07-01;40530.0;1994.0;190.0;Υβριδικό βενζίνη;Αυτόματο;5
Volvo C30 '07 1560 CC ΠΕΤΡΕΛΑΙΟ;6400.0;Volvo;2007-08-01;177635.0;1560.0;95.0;Πετρέλαιο;Manual;17
Nissan Qashqai '16 BUSINESS EDITION;15800.0;Nissan;2016-05-01;171359.0;1500.0;110.0;Πετρέλαιο;Manual;8
Renault Clio '19  dCi 90 Stop & Start Expression;11900.0;Renault;2019-02-01;86550.0;1500.0;1.0;Πετρέλαιο;Manual;5
Porsche 911 '85 Carrera;59900.0;Porsche;1985-01-01;170000.0;3164.0;231.0;Βενζίνη;Manual;39
Ford Mondeo '10  2.0 Titanium (Petrol);3800.0;Ford;2010-05-01;126098.0;1999.0;14.0;Βενζίνη;Manual;14
Chevrolet Camaro '19 ΜΟΝΑΔΙΚΟ…!!!;45000.0;Chevrolet;2019-12-01;69000.0;1998.0;275.0;Βενζίνη;Αυτόματο;5
Fiat 500L '15 1.3 16V Multijet;9500.0;Fiat;2015-12-01;185000.0;1248.0;95.0;Πετρέλαιο;Manual;9
Chevrolet Trailblazer '02;4500.0;Chevrolet;2002-01-01;112000.0;4157.0;279.0;Βενζίνη;Αυτόματο;22
Mercedes-Benz ML 350 '03;7900.0;Mercedes-Benz;2003-01-01;161000.0;3724.0;235.0;Βενζίνη;Αυτόματο;21
Porsche Panamera '19 Hybrid Sport Turismo;117000.0;Porsche;2019-01-01;62600.0;2894.0;462.0;Υβριδικό plug-in βενζίνη;Αυτόματο;5
Bmw M340i '20;64900.0;Bmw;2020-08-01;47200.0;2998.0;430.0;Βενζίνη;Αυτόματο;4
Porsche Cayman '19 718 2.0 PDK;89000.0;Porsche;2019-09-01;26543.0;1988.0;300.0;Βενζίνη;Αυτόματο;5
Hyundai Coupe '03;3000.0;Hyundai;2003-01-01;100000.0;1400.0;1.0;Βενζίνη;Manual;21
Porsche Boxster '00;11900.0;Porsche;2000-01-01;166000.0;2687.0;220.0;Βενζίνη;Αυτόματο;24
Bmw Z4 '07  Coupé 3.0si Automatic;28900.0;Bmw;2007-01-01;63000.0;2996.0;265.0;Βενζίνη;Αυτόματο;17
Alfa Romeo Alfetta '79 GTV Turbodelta Stradale;69900.0;Alfa-Romeo;1979-01-01;27700.0;2000.0;350.0;Βενζίνη;Manual;45
Porsche Boxster '98;12900.0;Porsche;1998-01-01;154000.0;2480.0;204.0;Βενζίνη;Αυτόματο;26
Jaguar E-Type '67;79900.0;Jaguar;1967-01-01;126923.0;4200.0;265.0;Βενζίνη;Manual;57
Porsche 911 '70 T;32000.0;Porsche;1970-05-01;90000.0;2000.0;130.0;Βενζίνη;Manual;54
Volkswagen Golf '13 ΑΥΤΟΜΑΤΟ 1,2Τ CABRIO ΔΕΡΜΑ;12990.0;Volkswagen;2013-10-01;71640.0;1200.0;105.0;Βενζίνη;Αυτόματο;11
Porsche 996 '04 Turbo cabriolet;73900.0;Porsche;2004-01-01;110000.0;3600.0;550.0;Βενζίνη;Manual;20
Porsche Boxster '05 987;23500.0;Porsche;2005-01-01;112700.0;2687.0;245.0;Βενζίνη;Manual;19
Porsche 914 '73;19900.0;Porsche;1973-04-01;102000.0;2000.0;100.0;Βενζίνη;Manual;51
Porsche 911 '07 Cabrio Carrera S;55900.0;Porsche;2007-01-01;86000.0;3824.0;355.0;Βενζίνη;Αυτόματο;17
Mercedes-Benz E 350 '16  e 9G-TRONIC plug in Hybrid;31900.0;Mercedes-Benz;2016-10-01;219000.0;2000.0;286.0;Υβριδικό plug-in βενζίνη;Αυτόματο;8
Toyota Yaris '18 1500cc Hybrid Navi;14550.0;Toyota;2018-11-01;101436.0;1500.0;100.0;Υβριδικό βενζίνη;Αυτόματο;6
Toyota Corolla '07 COROLLA D4D-FACELIFT;6000.0;Toyota;2007-01-01;270000.0;1400.0;90.0;Πετρέλαιο;Manual;17
Mercedes-Benz A 150 '09 2009 FACELIFT ΛΙΓΑ ΧΙΛΙΌΜΕΤΡΑ;8000.0;Mercedes-Benz;2009-11-01;120000.0;1500.0;98.0;Βενζίνη;Manual;15
Porsche 944 '85;14900.0;Porsche;1985-01-01;147000.0;2449.0;150.0;Βενζίνη;Manual;39
Alfa Romeo Junior '75 GT1600 Unificato;40900.0;Alfa-Romeo;1975-01-01;94300.0;2000.0;160.0;Βενζίνη;Manual;49
Fiat Punto Evo '12 2011 1200.ΕΥΡΩ 5,ΑΥΤΟΜΑ.ΠΙΛΟΤΟ;5900.0;Fiat;2012-01-01;105222.0;1250.0;90.0;Βενζίνη;Manual;12
Porsche Boxster '02;16000.0;Porsche;2002-01-01;69000.0;2687.0;220.0;Βενζίνη;Αυτόματο;22
Porsche 968 '93 6τάχυτο με LSD;23900.0;Porsche;1993-05-01;184000.0;2990.0;240.0;Βενζίνη;Manual;31
Alfa Romeo GT '05;5500.0;Alfa-Romeo;2005-01-01;144221.0;1970.0;164.0;Βενζίνη;Manual;19
Volkswagen Touran '08 Cross 1.4 TSI;4800.0;Volkswagen;2008-09-01;224000.0;1390.0;140.0;Βενζίνη;Manual;16
Porsche 928 '77;29500.0;Porsche;1977-10-01;184000.0;4474.0;240.0;Βενζίνη;Αυτόματο;47
Volkswagen Polo '16 ΕΠΑΓΓΕΛΜΑΤΙΚΟ-ΑΓΡΟΤΙΚΟ;7800.0;Volkswagen;2016-01-01;278000.0;1400.0;90.0;Πετρέλαιο;Manual;8
Volkswagen Polo '16 ΕΠΑΓΓΕΛΜΑΤΙΚΟ-ΑΓΡΟΤΙΚΟ;7800.0;Volkswagen;2016-01-01;278000.0;1400.0;90.0;Πετρέλαιο;Manual;8
Volkswagen Polo '16 ΕΠΑΓΓΕΛΜΑΤΙΚΟ-ΑΓΡΟΤΙΚΟ;7800.0;Volkswagen;2016-01-01;278000.0;1400.0;90.0;Πετρέλαιο;Manual;8
Bmw 320 '04;17900.0;Bmw;2004-01-01;155000.0;3243.0;343.0;Βενζίνη;Manual;20
Volkswagen Tiguan '08  1.4 TSI Trendline;6900.0;Volkswagen;2008-04-01;333000.0;1390.0;150.0;Βενζίνη;Manual;16
Mercedes-Benz A 180 '20  d AMG-Line 7G-DCT;37900.0;Mercedes-Benz;2020-06-01;84277.0;1461.0;116.0;Πετρέλαιο;Αυτόματο;4
Mercedes-Benz E 200 '06 211 AUTOMATIC, ELEGANCE,ΟΡΟΦΗ;10900.0;Mercedes-Benz;2006-03-01;340000.0;1800.0;163.0;Αέριο(lpg) - βενζίνη;Αυτόματο;18
Mercedes-Benz A 180 '13  CDI Urban Sport;14900.0;Mercedes-Benz;2013-01-01;164840.0;1461.0;110.0;Πετρέλαιο;Manual;11
Peugeot 3008 '15  e-HDi 115 STOP&START Active ETG6;15000.0;Peugeot;2015-02-01;102000.0;1560.0;120.0;Πετρέλαιο;Αυτόματο;9
